animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel,
10411171702001,111604,17,76,高雄市燕巢站動物保護教育園區,狗,M,MEDIUM,黑,CHILD,T,N,六龜區荖濃里,,OPEN,,,2015-11-17,2999-12-31,2017-10-07 12:08:45,2015-11-17 09:48:18,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/145becc9de0e9d8adccf3b899eb5957e.jpg,,,2017/10/8 上午 12:00:56,高雄市燕巢區師大路98號,07-6051002,
10604201701002,0419H2,17,75,高雄市壽山站動物保護教育園區,狗,M,MEDIUM,黑,CHILD,N,N,左營區緯九路,,OPEN,,,2017-04-20,2999-12-31,2017-10-07 12:08:11,2017-04-20 09:29:17,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/27154b3669eac8155ca2e7a2dbf01251.jpg,,,2017/10/8 上午 12:04:13,高雄市鼓山區萬壽路350號,07-5519059,
10605161002004,10604260017,10,67,南屯園區,狗,M,MEDIUM,黑白,CHILD,T,N,,,OPEN,,,2017-05-16,2999-12-31,2017-10-07 12:08:05,2017-05-16 09:45:11,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/1494929872_67_76d4771cf8e926999333f5c804f5411e.png,,,2017/10/8 上午 12:04:29,臺中市南屯區中台路601號,04-23850976,
10605161005003,10605050007,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在南屯區 慈愛動物醫院開放認養 歡迎來電詢問04-24716662,,2017-05-16,2999-12-31,2017-10-07 12:07:59,2017-05-16 11:59:08,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/939cea62c18dae8363d25ddf4e60e638.png,,,2017/10/8 上午 12:04:29,,,
10603201701028,0313B1-1,17,75,高雄市壽山站動物保護教育園區,狗,M,MEDIUM,黃,CHILD,F,N,鼓山區國泰休息站,,OPEN,,,2017-03-20,2999-12-31,2017-10-07 12:07:41,2017-03-20 14:45:20,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/07506bcd7e546cb89c6cc8645e73912b.jpg,,,2017/10/8 上午 12:03:59,高雄市鼓山區萬壽路350號,07-5519059,
10610031101006,B20-1061001009,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黃黑,ADULT,F,F,彰化市,,OPEN,106年10月1日進入收容所，捕捉拾獲地點：彰化市金馬路，即日起開放領養,,2017-10-03,2999-12-31,2017-10-07 12:06:57,2017-10-03 11:03:11,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/a3210eed98d899ecab698802c9a4fb3d.png,,,2017/10/8 上午 12:05:21,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10512301801003,10512301801003,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑白,CHILD,F,N,,,OPEN,穿了白襪子的狗，請別這樣就排擠我，我可是很聰明的。,,2016-12-30,2017-12-31,2017-10-07 12:06:47,2016-12-30 10:58:50,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/e22bf71926dd2df867af46f7e674c806.jpg,,,2017/10/8 上午 12:03:31,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10407061401006,10407061401006,14,72,嘉義縣流浪犬中途之家,狗,F,SMALL,棕色,CHILD,F,N,,,OPEN,,,2015-07-06,2999-12-31,2017-10-07 12:06:29,2015-07-06 09:34:24,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/0b339041db9e19aed35d105d0d069ded.jpg,,,2017/10/8 上午 12:00:31,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
10601210201001,106012104,2,49,臺北市,狗,M,MEDIUM,黑,CHILD,F,N,,,OPEN,你好，我的名字是小黑，個性好動的我，對大的聲音及動作會比較敏感，很護主的我非常適合做你的保鑣喔! ,22851,2017-05-06,2999-12-31,2017-10-07 12:05:29,2017-01-21 14:19:51,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/3a8ab4e43ecd1412155fae37ddafb5c1.jpg,,,2017/10/8 上午 12:04:24,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10510261801012,10510261801012,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑色,ADULT,N,N,,,OPEN,,,2016-10-26,2019-10-22,2017-10-07 12:05:13,2016-10-26 11:43:19,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/ce9788a8b59ff8de9a59432192d98693.JPG,,,2017/10/8 上午 12:03:03,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10402121101001,D10-1030513021,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,咖啡色,ADULT,T,F,溪湖鎮,,OPEN,103年5月13日進入收容所，即日起開放領養,,2015-02-12,2999-12-31,2017-10-07 12:05:11,2015-02-12 11:07:46,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1476779056_69_f98ed07a4d5f50f7de1410d905f1477f.jpg,,,2017/10/8 上午 12:00:14,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10302260302015,1030210M061,3,51,新北市新店動物之家,狗,M,MEDIUM,黑色,CHILD,F,F,坪林區,,OPEN,1030222/體型過瘦、外觀正常、弱勢、血便、害羞親人可摸/陳育瑋 1030215/外觀正常、體型正常、對人閃躲、籠內弱勢/鄭瑋婷,7-8個月,2014-02-26,2999-12-31,2017-10-07 12:05:08,2014-02-26 22:25:59,新北市新店區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/51/54a36881d4c5e8e0ad7c1e3a32e7be2f.jpg,,,2017/10/7 下午 11:59:20,新北市新店區安泰路235號,02-22159462,
10512281801004,10512281801004,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑色,ADULT,F,N,,,OPEN,個性:有點怕生，較慢熟、友善,,2016-12-28,2018-06-15,2017-10-07 12:04:48,2016-12-28 08:54:52,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/7bd19f3b6dfde305ac3127a6093a26f6.jpg,,,2017/10/8 上午 12:03:29,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10607201002011,10607150009,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,皮膚病需持續治療。*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-07-20,2999-12-31,2017-10-07 12:04:44,2017-07-20 14:58:53,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/e1be8af6c51ac265a5699e46e2ea7b9d.png,,,2017/10/8 上午 12:04:47,臺中市南屯區中台路601號,04-23850976,
10508051002003,10506290014,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2016-08-05,2999-12-31,2017-10-07 12:03:57,2016-08-05 17:18:54,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/c7a91c0ed37a61cfd3bd25e3e996793b.png,,,2017/10/8 上午 12:02:27,臺中市南屯區中台路601號,04-23850976,
10512010601043,20161201040,6,61,,狗,F,SMALL,黑,CHILD,F,N,大園區,,OPEN,,,2016-12-01,2999-12-31,2017-10-07 12:03:53,2016-12-01 15:49:50,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/3d29f963f89e36bbc56f4e01c2c08fda.jpg,,,2017/10/8 上午 12:03:16,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10510271002004,10507260004,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬 隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好 禮！,,2016-11-04,2999-12-31,2017-10-07 12:02:27,2016-10-27 16:42:19,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/198cd8b6f70c537635f7633ca01d6ba1.png,,,2017/10/8 上午 12:03:07,臺中市南屯區中台路601號,04-23850976,
10605191801008,10605191801008,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑色,ADULT,F,N,,,OPEN,,,2017-05-19,2999-12-31,2017-10-07 12:02:16,2017-05-19 15:47:54,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/d8bf16d087e2f7365cc93a1c184fb57e.png,,,2017/10/8 上午 12:04:32,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10609220601014,20170921003,6,61,,貓,M,MEDIUM,虎斑,ADULT,F,N,蘆竹區,,OPEN,,,2017-09-22,2999-12-31,2017-10-07 12:01:51,2017-09-22 10:54:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/0cca4fe1bef3712f2446876af5b5f403.jpg,,,2017/10/8 上午 12:05:13,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604181002005,10603200017,10,67,南屯園區,狗,M,SMALL,黑色,ADULT,T,N,,,OPEN,阿拜~正在攜旺咖啡餐廳找家~已經學會坐下與趴下，定點大小便訓練中，歡迎至攜旺cafe與牠互動喔!(地址：西區公益路117-3號；聯絡電話：0936-936736),,2017-04-18,2999-12-31,2017-10-07 12:00:06,2017-04-18 10:28:03,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/051fedde88dde83a2a5727cc3b866a82.png,,,2017/10/8 上午 12:04:12,臺中市南屯區中台路601號,04-23850976,
10511290601043,20161128032,6,61,,狗,F,MINI,黑,CHILD,F,N,蘆竹區,,OPEN,,,2016-11-29,2999-12-31,2017-10-07 11:59:39,2016-11-29 16:24:41,桃園市動物保護教育園區,,,,,2017/10/8 上午 12:03:14,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10609081301006,106-N025D,13,89,斗六代養場,狗,F,SMALL,黑色,CHILD,N,N,水林鄉清潔隊,,OPEN,黃文志動物醫院 (05)7732000 北港鎮大同路319號 斗六代養場 0916-056930 斗六市竹圍子段0156-0020地號(場址座標：N23.745885 E120.539429),,2017-09-22,2999-12-31,2017-10-07 11:59:24,2017-09-08 14:24:52,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1504859883_89_10f304c3c9b1b219a236d776d299bfdb.JPG,,,2017/10/8 上午 12:05:13,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10608011002010,10606170032,10,67,南屯園區,狗,M,MEDIUM,其他黑虎斑,CHILD,T,N,,,OPEN,,,2017-08-01,2999-12-31,2017-10-07 11:58:05,2017-08-01 19:39:19,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/b2ff40ff470bbcb2c2943f31665d86b4.png,,,2017/10/8 上午 12:04:49,臺中市南屯區中台路601號,04-23850976,
10609280601001,20170926001,6,61,,狗,F,MEDIUM,黑,ADULT,N,N,蘆竹區,,OPEN,,,2017-09-28,2999-12-31,2017-10-07 11:58:03,2017-09-28 08:58:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/15f770515a57ebf01f8877db11d39240.jpg,,,2017/10/8 上午 12:05:15,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605171602001,S060516-04,16,74,台南市善化站動物之家,狗,F,MEDIUM,黑,CHILD,F,N,善化區牛庄里,,OPEN,,,2017-05-17,2999-12-31,2017-10-07 11:57:49,2017-05-17 14:30:05,臺南市動物之家善化站,,http://animal-adoption.coa.gov.tw/uploads/animal_album/74/027397790333a5b4a52a1b4cf017903a.jpg,,,2017/10/8 上午 12:04:29,臺南市善化區東昌里東勢寮1之19號,06-5832399,
10608241002002,10608210001,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,皮膚病治療中，認養需持續治療。,,2017-08-24,2999-12-31,2017-10-07 11:57:47,2017-08-24 15:15:45,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/d5eb364b534edc22b10757e0485cfe14.png,,,2017/10/8 上午 12:04:59,臺中市南屯區中台路601號,04-23850976,
10608301002003,10606230010,10,67,南屯園區,狗,M,MEDIUM,黑白,ADULT,T,N,,,OPEN,,,2017-08-30,2999-12-31,2017-10-07 11:57:36,2017-08-30 12:56:02,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/ba44782750e2a739b552cf31fca558fd.png,,,2017/10/8 上午 12:05:04,臺中市南屯區中台路601號,04-23850976,
10609201002001,10608250001,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,,,2017-09-20,2999-12-31,2017-10-07 11:57:20,2017-09-20 11:33:01,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/7e630894d3721031b0286601c0d5c0a8.png,,,2017/10/8 上午 12:05:12,臺中市南屯區中台路601號,04-23850976,
10604240601001,20170422001,6,61,,狗,F,MEDIUM,白,ADULT,N,N,楊梅區,,OPEN,,,2017-04-24,2999-12-31,2017-10-07 11:52:05,2017-04-24 16:26:22,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/6d7816ab7399f60db16145af181126a8.jpg,,,2017/10/8 上午 12:04:14,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10508081004002,10507220013,10,90,愛心小站,貓,M,SMALL,其他白底虎斑,CHILD,T,N,,,OPEN,快來烏日區"朵拉寵物沙龍"帶我回家喲!洽詢電話：0930-009743。,,2016-08-08,2999-12-31,2017-10-07 11:51:29,2016-08-08 16:29:34,臺中市愛心小站,,http://animal-adoption.coa.gov.tw/uploads/animal_album/90/794f85024e233e02b2984fc925f46c7e.png,,,2017/10/8 上午 12:02:28,,,
10607211801002,10607211801002,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑黃,ADULT,F,N,,,OPEN,,,2017-07-21,2018-07-21,2017-10-07 11:51:11,2017-07-21 09:29:22,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/0581b9494eb9a2595beb63cd5ad122c9.jpg,,,2017/10/8 上午 12:04:48,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10608291801003,10608291801003,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黃色,ADULT,F,N,,,OPEN,,,2017-08-29,2018-08-15,2017-10-07 11:51:07,2017-08-29 10:54:43,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/d67c628d537d2f1d4ff4c1291f85e53e.jpg,,,2017/10/8 上午 12:05:02,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10509151005003,10508050018,10,91,中途動物醫院,貓,M,SMALL,虎斑,CHILD,T,N,,,OPEN,我在南屯區『信揚動物醫院』開放認養，歡迎來電詢問04-24751748,,2016-09-15,2999-12-31,2017-10-07 11:50:33,2016-09-15 12:59:34,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/2555cff00cfe13ccc4f1e55b36012cde.jpg,,,2017/10/8 上午 12:02:45,,,
10602151901004,1060092,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,T,壽豐鄉,,OPEN,進場日期：106/02/15 注射：七合一,990000000210108 106/04/07絕育,2017-02-15,2999-12-31,2017-10-07 11:50:08,2017-02-15 11:42:33,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/3d67d0871448488748ef8fb1ff72d8f0.JPG,,,2017/10/8 上午 12:03:46,花蓮縣吉安鄉南濱路1段599號,038-421452,
10310151501003,10310151501003,15,71,嘉義市流浪犬收容中心,貓,F,SMALL,白底虎斑,ADULT,N,N,民眾拾獲,,OPEN,,,2014-10-15,2999-12-31,2017-10-07 11:49:52,2014-10-15 14:25:38,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/d6b1b4912a4016f9e39f7894aa2bdf2c.jpg,,,2017/10/7 下午 11:59:57,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10602211901003,1060103,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,白色,ADULT,T,T,,,OPEN,進場日期:106/02/21 民眾拾獲 注射:七合一,990000000210153 106.03.21絕育,2017-02-21,2999-12-31,2017-10-07 11:49:49,2017-02-21 14:28:49,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/c6ec59b49c681bcc2b867c16a0741006.jpg,,,2017/10/8 上午 12:03:51,花蓮縣吉安鄉南濱路1段599號,038-421452,
10608110601026,20170811008,6,61,,狗,F,SMALL,黑,CHILD,F,N,楊梅區,,OPEN,,,2017-08-11,2999-12-31,2017-10-07 11:49:30,2017-08-11 16:48:35,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4e10ae5bd34c61194fbd201740bcb88a.jpg,,,2017/10/8 上午 12:04:52,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608140601013,20170814001,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,大園區,,OPEN,,,2017-08-14,2999-12-31,2017-10-07 11:49:15,2017-08-14 16:55:11,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/3f62bf37952ae10c1089b69212e2f53a.jpg,,,2017/10/8 上午 12:04:52,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608140601021,20170814009,6,61,,狗,M,SMALL,黃,CHILD,F,N,桃園區,,OPEN,,,2017-08-14,2999-12-31,2017-10-07 11:48:58,2017-08-14 16:55:12,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/3444f5377cbffa36bcc07e5c69514c38.jpg,,,2017/10/8 上午 12:04:52,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608160601006,20170815006,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,中壢區,,OPEN,,,2017-08-16,2999-12-31,2017-10-07 11:48:36,2017-08-16 17:29:30,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/036c3907cc6d181eac991cf2d41791d0.jpg,,,2017/10/8 上午 12:04:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10607041901002,1060380,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,虎斑,ADULT,T,T,吉安鄉,,OPEN,進場日期：106/07/04 注射：八合一,990000000209935 106/07/13絕育,2017-07-04,2999-12-31,2017-10-07 11:48:35,2017-07-04 10:53:05,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/c18c6e8ea989f98fb1f20be40229e7ec.JPG,,,2017/10/8 上午 12:04:45,花蓮縣吉安鄉南濱路1段599號,038-421452,
10608160601007,20170815007,6,61,,狗,F,SMALL,黑,CHILD,F,N,新屋區,,OPEN,,,2017-08-16,2999-12-31,2017-10-07 11:48:31,2017-08-16 17:29:31,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/fdcf2f86e08d19483e770a358b5c0fe7.jpg,,,2017/10/8 上午 12:04:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608170601003,20170817001,6,61,,狗,M,MEDIUM,花色,ADULT,T,N,平鎮區,,OPEN,,,2017-08-17,2999-12-31,2017-10-07 11:48:16,2017-08-17 17:28:38,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/3a2be24b8512c0bc513cd0118318d011.jpg,,,2017/10/8 上午 12:04:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608170601004,20170817002,6,61,,狗,M,MEDIUM,其他,ADULT,N,N,桃園區,,OPEN,,,2017-08-17,2999-12-31,2017-10-07 11:48:10,2017-08-17 17:28:38,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a0626a1d36dac216dd9469c92fa737b6.jpg,,,2017/10/8 上午 12:04:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608170601005,20170817003,6,61,,狗,M,MEDIUM,黑,ADULT,F,N,龍潭區,,OPEN,,,2017-08-17,2999-12-31,2017-10-07 11:48:02,2017-08-17 17:28:39,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c1af8254b8d67b358d1333e71531ee93.jpg,,,2017/10/8 上午 12:04:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10304090801008,1030409-8,8,62,新竹市動物收容所,狗,F,MEDIUM,黑色,,F,F,北區,,OPEN,,,2014-04-09,2999-12-31,2017-10-07 11:47:44,2014-04-09 11:44:42,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/1510e8d977613e03f31f38d856c40e16.JPG,,,2017/10/7 下午 11:59:24,新竹市南寮里海濱路250號,03-5368329,
10608180601001,20170818001,6,61,,狗,F,MEDIUM,黑,CHILD,F,N,新屋區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:47:32,2017-08-18 17:10:02,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/04c9292c4b50ef3b317b3c96616312af.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601002,20170818002,6,61,,狗,M,MEDIUM,黑,CHILD,F,N,新屋區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:47:23,2017-08-18 17:10:02,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b766b5a1acb4225b39d29f7daa96a90c.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601004,20170818004,6,61,,狗,M,MEDIUM,黑,CHILD,F,N,新屋區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:47:16,2017-08-18 17:10:03,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/f3d956eb5b2419ceb489bd91eb95f194.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601009,20170818009,6,61,,狗,F,MEDIUM,黑,ADULT,F,N,觀音區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:46:41,2017-08-18 17:10:03,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4569002e9de2f8fa555d4ea9d17239e4.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601012,20170818012,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,蘆竹區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:46:34,2017-08-18 17:10:04,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/037855e0335b20e4585fdae8b24aff72.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601014,20170818014,6,61,,狗,M,SMALL,黑,CHILD,F,N,龜山區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:46:29,2017-08-18 17:10:04,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/6d755eb22b472481141371de5be67903.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601015,20170818015,6,61,,狗,M,SMALL,黑,CHILD,F,N,龜山區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:46:22,2017-08-18 17:10:04,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5e36f71d6e9facf5dc80055c5b96b0d3.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608180601022,20170818022,6,61,,狗,M,SMALL,白,ADULT,N,N,平鎮區,,OPEN,,,2017-08-18,2999-12-31,2017-10-07 11:46:11,2017-08-18 17:10:05,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/f56701e59a27aefa9ed7b64abf5309b5.jpg,,,2017/10/8 上午 12:04:55,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10609151901002,1060445,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,N,T,瑞穗鄉,,OPEN,進場日期：106/09/15 注射：八合一,990000000209827,2017-09-15,2999-12-31,2017-10-07 11:45:50,2017-09-15 15:03:13,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/899d1a0ea5d745e86900e3b000e0370a.JPG,,,2017/10/8 上午 12:05:10,花蓮縣吉安鄉南濱路1段599號,038-421452,
10503290601003,20160329-014,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黃色,ADULT,F,T,桃園市,,OPEN,,,2016-03-29,2999-12-31,2017-10-07 11:45:41,2016-03-29 16:48:04,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/94fc5af87ffeba0074829ee18dafda97.JPG,,,2017/10/8 上午 12:01:33,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10503290601001,20160329-004,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,ADULT,F,T,復興鄉,,OPEN,,,2016-03-29,2999-12-31,2017-10-07 11:45:34,2016-03-29 16:45:50,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e63ce34df35367f9a1b223ab63803d94.JPG,,,2017/10/8 上午 12:01:33,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10503290601004,20160329-015,6,61,桃園市動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,N,中壢市,,OPEN,,,2016-03-29,2999-12-31,2017-10-07 11:44:52,2016-03-29 16:49:03,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4fff1d0ab18fc291bbb7c25ad2c2893d.JPG,,,2017/10/8 上午 12:01:33,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
